"id_station","lon","lat"
"station_632",30,10
"station_633",30.5,10
"station_634",31,10
"station_635",31.5,10
"station_636",32,10
"station_637",32.5,10
"station_638",33,10
"station_639",33.5,10
"station_640",34,10
"station_641",24,9.5
"station_642",24.5,9.5
"station_643",25,9.5
"station_644",25.5,9.5
"station_645",26,9.5
"station_646",26.5,9.5
"station_647",27,9.5
"station_648",27.5,9.5
"station_649",28,9.5
"station_650",28.5,9.5
"station_651",29,9.5
"station_652",29.5,9.5
"station_653",30,9.5
"station_654",30.5,9.5
"station_655",31,9.5
"station_656",31.5,9.5
"station_657",32,9.5
"station_658",32.5,9.5
"station_659",33,9.5
"station_660",33.5,9.5
"station_661",34,9.5
"station_662",23.5,9
"station_663",24,9
"station_664",24.5,9
"station_665",25,9
"station_666",25.5,9
"station_667",26,9
"station_668",26.5,9
"station_669",27,9
"station_670",27.5,9
"station_671",28,9
"station_672",28.5,9
"station_673",29,9
"station_674",29.5,9
"station_675",30,9
"station_676",30.5,9
"station_677",31,9
"station_678",31.5,9
"station_679",32,9
"station_680",32.5,9
"station_681",33,9
"station_682",33.5,9
"station_683",34,9
"station_684",24.5,8.5
"station_685",25,8.5
"station_686",25.5,8.5
"station_687",26,8.5
"station_688",26.5,8.5
"station_689",27,8.5
"station_690",27.5,8.5
"station_691",28,8.5
"station_692",28.5,8.5
"station_693",29,8.5
"station_694",29.5,8.5
"station_695",30,8.5
"station_696",30.5,8.5
"station_697",31,8.5
"station_698",31.5,8.5
"station_699",32,8.5
"station_700",32.5,8.5
"station_701",33,8.5
"station_702",33.5,8.5
"station_703",34,8.5
"station_704",25,8
